1,3.074333333333333,4.23
2,3.0346666666666664,4.16
3,2.987,4.13
4,2.938333333333334,4.08
5,2.913,3.98
6,2.8513333333333337,3.87
7,2.8003333333333327,3.88
8,2.741333333333334,3.85
9,2.7289999999999996,3.79
10,2.6790000000000003,3.67
11,2.6279999999999992,3.75
12,2.5453333333333332,3.67
13,2.486333333333333,3.67
14,2.4426666666666663,3.63
15,2.383666666666667,3.55
16,2.3310000000000004,3.46
17,2.2883333333333336,3.37
18,2.227333333333333,3.19
19,2.1863333333333332,2.97
20,2.1250000000000004,2.73
21,2.038333333333333,2.55
22,1.9913333333333334,2.49
23,1.9186666666666672,2.5
24,1.8903333333333332,2.48
25,1.8179999999999998,2.41
26,1.7546666666666666,2.51
27,1.7586666666666666,2.53
28,1.6916666666666667,2.49
29,1.6476666666666668,2.48
30,1.5910000000000002,2.43
31,1.557,2.4
32,1.541666666666667,2.25
33,1.5100000000000002,2.06
34,1.4836666666666665,2.22
35,1.4486666666666665,2.22
36,1.4509999999999998,2.13
37,1.4293333333333333,2.03
38,1.401,2.04
39,1.3589999999999995,2.0
40,1.3180000000000003,1.96
41,1.2793333333333332,1.77
42,1.235,1.55
43,1.204,1.33
44,1.170333333333333,1.23
45,1.1229999999999998,1.26
46,1.125,1.19
47,1.0806666666666667,1.2
48,1.0563333333333331,1.12
49,1.0343333333333333,1.04
50,0.9986666666666667,1.0
51,0.9866666666666666,0.97
52,0.9809999999999999,0.86
53,0.9623333333333334,0.99
54,0.9586666666666666,1.05
55,0.9329999999999998,1.05
56,0.9316666666666665,1.1
57,0.9236666666666663,1.12
58,0.9006666666666665,1.16
59,0.8873333333333334,1.21
60,0.872,1.16
61,0.8696666666666666,1.11
62,0.8579999999999999,1.14
63,0.8593333333333332,1.16
64,0.8519999999999999,1.21
65,0.847,1.19
66,0.8556666666666666,1.16
67,0.8433333333333332,1.07
68,0.8543333333333331,1.11
69,0.8619999999999999,1.08
70,0.8733333333333333,1.17
71,0.8896666666666666,1.19
72,0.9029999999999999,1.17
73,0.8973333333333334,1.24
74,0.8933333333333332,1.23
75,0.895,1.21
76,0.8849999999999999,1.16
77,0.8950000000000001,
78,0.8926666666666665,
79,0.9006666666666666,
80,0.9099999999999999,
81,0.9130000000000001,
82,0.9246666666666666,
83,0.9433333333333334,
84,0.948,
85,0.9599999999999999,
86,0.9656666666666669,
87,0.9703333333333333,
88,0.9700000000000001,
89,1.001,
90,1.0070000000000001,
91,1.0133333333333332,
92,1.032333333333333,
93,1.0836666666666666,
94,1.1363333333333332,
95,1.2026666666666666,
96,1.2220000000000004,
97,1.2453333333333332,
98,1.2513333333333334,
99,1.2683333333333335,
100,1.2853333333333334,
101,1.3400000000000003,
102,1.4316666666666662,
103,1.4536666666666667,
104,1.4819999999999995,
105,1.5330000000000001,
106,1.5813333333333335,
107,1.5579999999999996,
108,1.6023333333333334,
109,1.6006666666666667,
110,1.648333333333333,
111,1.6930000000000003,
112,1.713,
113,1.7546666666666666,
114,1.8080000000000003,
115,1.904666666666667,
116,1.9020000000000001,
117,1.9280000000000002,
118,1.9660000000000004,
119,2.0043333333333333,
120,2.103,
121,2.107,
122,2.1206666666666667,
123,2.1883333333333335,
124,2.259666666666667,
125,2.3093333333333335,
126,2.394999999999999,
127,2.438666666666666,
128,2.495,
129,2.5396666666666667,
130,2.5606666666666666,
131,2.5896666666666666,
132,2.676333333333333,
133,2.732,
134,2.8063333333333333,
135,2.871666666666667,
136,2.930333333333334,
137,2.9560000000000004,
138,3.0173333333333336,
139,3.065666666666666,
140,3.1293333333333333,
141,3.1813333333333333,
142,3.249666666666666,
143,3.3320000000000003,
144,3.433666666666666,
145,3.4819999999999993,
146,3.5439999999999996,
147,3.6820000000000004,
148,3.745333333333334,
149,3.852666666666666,
150,3.936333333333334,
151,3.983,
152,4.051666666666667,
153,4.146666666666667,
154,4.1833333333333345,
155,4.257666666666667,
156,4.3453333333333335,
157,4.412333333333334,
158,4.494333333333333,
159,4.619666666666666,
160,4.696999999999999,
161,4.780000000000001,
162,4.886,
163,4.960333333333333,
164,5.028666666666667,
165,5.138666666666667,
166,5.300333333333334,
167,5.428333333333334,
168,5.575000000000001,
169,5.729666666666665,
170,5.864666666666666,
171,6.013333333333333,
172,6.172333333333333,
173,6.323333333333333,
174,6.5323333333333355,
175,6.762666666666664,
176,6.9110000000000005,
177,7.053666666666664,
178,7.218666666666667,
179,7.397,
180,7.563,
181,7.700666666666664,
182,7.763000000000001,
183,7.9366666666666665,
184,8.142,
185,8.328666666666667,
186,8.581333333333333,
187,8.840333333333332,
188,9.129000000000001,
189,9.428333333333333,
190,9.66333333333333,
191,9.894333333333332,
192,10.263666666666667,
193,10.623,
194,10.902333333333335,
195,11.115999999999996,
196,11.293666666666669,
197,11.530333333333333,
198,11.756333333333336,
199,11.894333333333334,
200,12.068000000000001,
201,12.31166666666667,
202,12.548666666666668,
203,12.753666666666668,
204,12.913999999999998,
205,13.094999999999997,
206,13.341333333333331,
207,13.575333333333333,
208,13.770666666666667,
209,13.920333333333334,
210,14.051666666666666,
211,14.308000000000002,
212,14.577333333333332,
213,14.805,
214,14.984333333333332,
215,15.239999999999998,
216,15.382000000000001,
217,15.460666666666668,
218,15.577666666666666,
219,15.775666666666666,
220,15.887666666666663,
221,15.945333333333334,
222,15.94533333333334,
223,15.97833333333333,
224,16.015666666666668,
225,16.064666666666664,
226,16.164,
227,16.235000000000003,
228,16.227,
229,16.133,
230,16.036666666666665,
231,16.029999999999998,
232,16.072000000000003,
233,16.038333333333338,
234,16.051666666666666,
235,16.12666666666667,
236,16.176666666666666,
237,16.233333333333334,
238,16.273,
239,16.278000000000002,
240,16.20733333333333,
241,16.13533333333333,
242,16.07633333333333,
243,16.053666666666672,
244,16.079,
245,16.065000000000005,
246,15.998999999999999,
247,15.951666666666666,
248,15.877999999999997,
249,15.805333333333332,
250,15.708999999999998,
251,15.593000000000002,
252,15.505666666666666,
253,15.39966666666667,
254,15.30066666666667,
255,15.185333333333334,
256,15.049000000000005,
257,14.897,
258,14.760666666666667,
259,14.614999999999998,
260,14.543666666666669,
261,14.466,
262,14.372333333333335,
263,14.244666666666667,
264,14.117999999999999,
265,13.963666666666663,
266,13.834666666666669,
267,13.725,
268,13.593333333333334,
269,13.465,
270,13.360333333333333,
271,13.184666666666665,
272,13.023333333333333,
273,12.892333333333333,
274,12.780666666666669,
275,12.65,
276,12.504666666666669,
277,12.324666666666666,
278,12.151666666666666,
279,11.977666666666668,
280,11.789666666666669,
281,11.610000000000003,
282,11.432,
283,11.290333333333336,
284,11.167,
285,11.013000000000002,
286,10.820666666666664,
287,10.633000000000001,
288,10.444333333333336,
289,10.261333333333333,
290,10.103333333333333,
291,9.973333333333334,
292,9.836666666666668,
293,9.708666666666666,
294,9.585,
295,9.466666666666667,
296,9.351,
297,9.220666666666668,
298,9.072333333333335,
299,8.955333333333336,
300,8.84033333333333,
301,8.733999999999998,
302,8.620333333333331,
303,8.508666666666667,
304,8.397333333333332,
305,8.299333333333333,
306,8.165333333333333,
307,8.034,
308,7.912666666666664,
309,7.799000000000001,
310,7.696999999999998,
311,7.614000000000001,
312,7.511333333333331,
313,7.412,
314,7.307333333333332,
315,7.211333333333334,
316,7.099333333333332,
317,6.974666666666665,
318,6.866333333333333,
319,6.771333333333334,
320,6.670333333333332,
321,6.561666666666666,
322,6.461666666666667,
323,6.352666666666667,
324,6.235666666666666,
325,6.1593333333333335,
326,6.053666666666667,
327,5.95,
328,5.8453333333333335,
329,5.7443333333333335,
330,5.6613333333333316,
331,5.5820000000000025,
332,5.485666666666666,
333,5.406333333333335,
334,5.328333333333334,
335,5.241333333333333,
336,5.147333333333333,
337,5.072,
338,5.002333333333332,
339,4.914333333333333,
340,4.820666666666668,
341,4.735666666666666,
